vertices,cubes,threads,frame,updateVBO
2000000,250000,1,33.3042,19.333
2000000,250000,1,33.3444,19.3629
2000000,250000,1,33.1196,19.1856
2000000,250000,1,33.1071,19.878
2000000,250000,1,33.1715,19.5123
2000000,250000,1,33.2433,19.7033
2000000,250000,1,33.0342,19.4614
2000000,250000,1,33.1828,19.2744
2000000,250000,1,33.0093,19.6032
2000000,250000,1,33.3634,18.9044
2000000,250000,1,32.9271,18.8645
2000000,250000,1,33.2954,19.9328
2000000,250000,1,49.8963,21.8748
2000000,250000,1,33.0818,19.979
2000000,250000,1,33.0225,18.8262
2000000,250000,1,33.0397,19.5783
2000000,250000,1,32.9112,19.4602
2000000,250000,1,33.274,18.8156
2000000,250000,1,33.2187,19.3903
2000000,250000,1,33.1165,19.1765
2000000,250000,1,33.0117,18.8968
2000000,250000,1,33.1045,19.8706
2000000,250000,1,33.1785,19.446
2000000,250000,1,33.1305,19.5498
2000000,250000,1,33.0875,19.375
2000000,250000,1,33.1603,19.0904
2000000,250000,1,33.113,19.8509
2000000,250000,1,33.0124,18.215
2000000,250000,1,33.169,20.4103
2000000,250000,1,33.2669,19.8588
2000000,250000,1,32.898,18.9533
2000000,250000,1,33.166,19.9241
2000000,250000,1,33.067,19.3824
2000000,250000,1,33.2763,18.9708
2000000,250000,1,32.9944,19.6079
2000000,250000,1,33.1333,19.0566
2000000,250000,1,33.1472,19.7272
2000000,250000,1,33.279,19.2587
2000000,250000,1,33.1935,19.4826
2000000,250000,1,32.8739,18.9924
2000000,250000,1,33.3835,20.6244
2000000,250000,1,33.0721,19.6299
2000000,250000,1,33.1716,18.9752
2000000,250000,1,33.0637,19.4132
2000000,250000,1,33.0739,19.3298
2000000,250000,1,32.6275,19.4847
2000000,250000,1,33.3791,19.0818
2000000,250000,1,32.9917,18.6887
2000000,250000,1,33.0731,18.6081
2000000,250000,1,33.3991,21.048
2000000,250000,1,32.9554,19.971
2000000,250000,1,33.2316,19.8132
2000000,250000,1,33.099,19.8755
2000000,250000,1,33.148,18.8689
2000000,250000,1,33.0715,18.2605
2000000,250000,1,33.264,17.9684
2000000,250000,1,33.8726,19.5514
2000000,250000,1,33.1235,20.0148
2000000,250000,1,33.0586,20.1144
2000000,250000,1,33.1143,19.2293
2000000,250000,1,33.0146,19.3527
2000000,250000,1,33.1454,18.8711
2000000,250000,1,32.938,19.0298
2000000,250000,1,33.3836,21.077
2000000,250000,1,33.1359,20.1713
2000000,250000,1,33.2989,18.9662
2000000,250000,1,33.121,18.9382
2000000,250000,1,33.0661,19.336
2000000,250000,1,33.0778,19.5095
2000000,250000,1,33.4313,20.0068
2000000,250000,1,33.0533,19.9122
2000000,250000,1,32.923,19.4101
2000000,250000,1,33.2163,19.1622
2000000,250000,1,49.5622,21.9242
2000000,250000,1,32.8738,18.7441
2000000,250000,1,33.1982,18.9163
2000000,250000,1,33.2725,18.8386
2000000,250000,1,33.2106,19.0179
2000000,250000,1,33.402,19.2736
2000000,250000,1,33.1865,18.8355
2000000,250000,1,32.9728,18.9054
2000000,250000,1,33.4802,19.1138
2000000,250000,1,33.5985,18.7866
2000000,250000,1,32.9671,19.3954
2000000,250000,1,33.152,18.976
2000000,250000,1,33.198,19.8078
2000000,250000,1,33.0388,19.4025
2000000,250000,1,33.0551,19.6775
2000000,250000,1,33.1383,19.2463
2000000,250000,1,50.0084,23.395
2000000,250000,1,33.0403,20.1534
2000000,250000,1,32.8243,19.9811
2000000,250000,1,33.5983,19.9943
2000000,250000,1,33.2045,19.8172
2000000,250000,1,33.0002,19.1753
2000000,250000,1,32.9553,19.1286
2000000,250000,1,33.3415,18.5914
2000000,250000,1,49.6901,21.5413
2000000,250000,1,33.054,19.9971
2000000,250000,1,33.5565,20.3377
2000000,250000,1,33.0365,19.6751
2000000,250000,1,32.9498,20.2919
2000000,250000,1,33.3043,19.0338
2000000,250000,1,33.089,18.9912
2000000,250000,1,33.2062,19.8696
2000000,250000,1,33.0622,19.6801
2000000,250000,1,33.0542,19.7627
2000000,250000,1,33.166,19.3365
2000000,250000,1,33.1677,18.5845
2000000,250000,1,33.1608,19.3483
2000000,250000,1,33.0697,19.2387
2000000,250000,1,33.0944,19.7126
2000000,250000,1,33.3078,19.4788
2000000,250000,1,33.1184,19.8605
2000000,250000,1,32.8364,19.4613
2000000,250000,1,32.9982,19.3476
2000000,250000,1,33.2823,19.978
2000000,250000,1,32.7714,19.5562
2000000,250000,1,33.4305,19.9424
2000000,250000,1,33.2006,19.1449
2000000,250000,1,33.1127,19.1923
2000000,250000,1,33.1754,19.9116
2000000,250000,1,33.1876,20.4787
2000000,250000,1,33.1433,19.0477
2000000,250000,1,33.1113,19.2485
2000000,250000,1,33.1131,18.9956
2000000,250000,1,33.3313,19.2867
2000000,250000,1,33.1692,19.747
2000000,250000,1,32.9879,19.7649
2000000,250000,1,33.2777,19.1561
2000000,250000,1,33.1355,19.5221
2000000,250000,1,33.2254,19.2921
2000000,250000,1,33.2476,18.6477
2000000,250000,1,33.0319,18.2741
2000000,250000,1,33.1984,19.2086
2000000,250000,1,33.0282,20.0174
2000000,250000,1,32.7199,19.8426
2000000,250000,1,33.5061,19.4188
2000000,250000,1,32.9898,18.9296
2000000,250000,1,33.0641,19.0315
2000000,250000,1,33.2993,19.2596
2000000,250000,1,33.1583,20.842
2000000,250000,1,33.1681,19.4304
2000000,250000,1,33.1227,19.7071
2000000,250000,1,33.0826,19.7635
2000000,250000,1,33.1866,19.4141
2000000,250000,1,32.9409,18.8537
2000000,250000,1,33.2577,19.3479
2000000,250000,1,33.1969,19.9145
2000000,250000,1,33.1725,18.6822
2000000,250000,1,33.3422,18.3058
2000000,250000,1,32.5526,19.6783
2000000,250000,1,33.4344,19.2964
2000000,250000,1,33.1731,19.6445
2000000,250000,1,33.0639,20.0875
2000000,250000,1,33.3151,19.4057
2000000,250000,1,33.1524,19.1413
2000000,250000,1,33.1655,19.2266
2000000,250000,1,33.0096,19.6297
2000000,250000,1,33.3091,19.2359
2000000,250000,1,33.0519,19.9553
2000000,250000,1,33.1974,19.692
2000000,250000,1,33.0205,19.2976
2000000,250000,1,49.8571,23.0591
2000000,250000,1,33.0925,19.8271
2000000,250000,1,33.1131,20.0181
2000000,250000,1,33.2331,19.9991
2000000,250000,1,33.0408,18.7972
2000000,250000,1,33.0631,19.3706
2000000,250000,1,33.1389,19.3935
2000000,250000,1,33.1837,19.6132
2000000,250000,1,33.1549,19.859
2000000,250000,1,33.0441,19.475
2000000,250000,1,33.1135,19.7614
2000000,250000,1,33.1773,19.6521
2000000,250000,1,33.153,19.6601
2000000,250000,1,33.1068,19.5347
2000000,250000,1,33.1765,19.894
2000000,250000,1,32.9711,19.4665
2000000,250000,1,33.2156,18.636
2000000,250000,1,33.0694,19.4096
2000000,250000,1,33.0852,19.2522
2000000,250000,1,32.9394,20.0419
2000000,250000,1,33.2675,20.0271
2000000,250000,1,33.2205,19.4625
2000000,250000,1,32.6433,19.6112
2000000,250000,1,33.5658,18.5967
2000000,250000,1,33.2254,19.1219
2000000,250000,1,33.0406,18.3881
2000000,250000,1,33.0333,20.3204
2000000,250000,1,33.3798,19.0832
2000000,250000,1,33.0775,19.1752
2000000,250000,1,32.9025,19.6512
2000000,250000,1,33.3773,19.2651
2000000,250000,1,33.0945,19.6671
2000000,250000,1,33.1945,19.788
2000000,250000,1,33.2277,19.7228
2000000,250000,1,33.1305,19.6586
2000000,250000,1,33.2232,19.1137
2000000,250000,1,33.1005,19.7844
2000000,250000,1,33.3415,19.6666
2000000,250000,1,32.9947,18.2173
2000000,250000,1,33.2872,18.5202
2000000,250000,1,32.9908,18.4583
2000000,250000,1,33.2379,19.3703
2000000,250000,1,33.0164,19.1221
2000000,250000,1,33.0318,18.554
2000000,250000,1,33.0818,18.2241
2000000,250000,1,33.1851,19.4841
2000000,250000,1,33.0635,19.1036
2000000,250000,1,33.0325,19.3224
2000000,250000,1,33.1284,19.3965
2000000,250000,1,33.1268,19.8965
2000000,250000,1,33.1825,19.6513
2000000,250000,1,33.0851,19.3693
2000000,250000,1,33.1737,18.3331
2000000,250000,1,33.1206,19.4082
2000000,250000,1,33.0054,18.931
2000000,250000,1,33.1584,19.4441
2000000,250000,1,49.8185,21.952
2000000,250000,1,32.9548,19.9406
2000000,250000,1,33.1942,19.9986
2000000,250000,1,33.04,20.0409
2000000,250000,1,33.2515,20.0343
2000000,250000,1,33.1319,19.2108
2000000,250000,1,33.0837,19.2267
2000000,250000,1,33.0711,19.7733
2000000,250000,1,33.004,19.7879
2000000,250000,1,33.0983,20.0005
2000000,250000,1,33.1626,19.6006
2000000,250000,1,33.2076,19.8878
2000000,250000,1,33.0334,19.0896
2000000,250000,1,33.0812,19.5736
2000000,250000,1,33.1302,19.0681
2000000,250000,1,33.3095,18.444
2000000,250000,1,33.11,18.3913
2000000,250000,1,33.1534,19.1441
2000000,250000,1,33.0195,19.4751
2000000,250000,1,33.0939,19.3741
2000000,250000,1,33.1714,19.1691
2000000,250000,1,33.1627,19.7254
2000000,250000,1,33.0531,19.2001
2000000,250000,1,33.1053,19.3898
2000000,250000,1,32.7437,19.7562
2000000,250000,1,33.8438,18.7253
2000000,250000,1,50.1904,23.0117
2000000,250000,1,47.1893,20.3284
2000000,250000,1,50.1696,23.124
2000000,250000,1,49.4841,21.5845
2000000,250000,1,49.8128,22.5904
2000000,250000,1,236.656,22.9114
2000000,250000,1,33.2939,19.9073
2000000,250000,1,34.4655,23.1744
2000000,250000,1,34.9031,23.5858
2000000,250000,1,33.8976,23.5505
2000000,250000,1,32.1662,23.062
2000000,250000,1,42.1978,33.1073
2000000,250000,1,28.0991,20.0237
2000000,250000,1,33.8788,26.2581
2000000,250000,1,32.0092,24.2117
2000000,250000,1,36.6299,19.9994
2000000,250000,1,26.9384,18.6193
2000000,250000,1,29.1101,19.9235
2000000,250000,1,29.0238,19.256
2000000,250000,1,26.9068,19.1566
2000000,250000,1,27.1867,18.6931
2000000,250000,1,27.6202,19.0039
2000000,250000,1,27.6813,19.3734
2000000,250000,1,27.5169,19.0172
2000000,250000,1,29.6663,21.0527
2000000,250000,1,62.124,22.6827
2000000,250000,1,50.3972,23.162
2000000,250000,1,49.6298,25.1384
2000000,250000,1,49.8166,25.2575
2000000,250000,1,49.7875,30.2184
2000000,250000,1,50.5156,25.7906
