vertices,cubes,threads,frame,updateVBO
2000000,250000,1,292.582,291.612
2000000,250000,1,304.917,303.988
2000000,250000,1,305.769,304.697
2000000,250000,1,302.112,301.327
2000000,250000,1,300.409,299.354
2000000,250000,1,295.447,294.692
2000000,250000,1,452.462,426.129
2000000,250000,1,371.715,370.507
2000000,250000,1,359.794,357.078
2000000,250000,1,636.674,635.293
2000000,250000,1,524.369,523.063
2000000,250000,1,370.998,358.616
2000000,250000,1,417.721,398.184
2000000,250000,1,334.095,313.076
2000000,250000,1,366.067,346.064
2000000,250000,1,331.292,317.409
2000000,250000,1,331.788,321.082
2000000,250000,1,299.869,296.704
2000000,250000,1,332.911,328.483
2000000,250000,1,318.954,302.49
2000000,250000,1,349.089,341.81
2000000,250000,1,315.303,307.103
2000000,250000,1,316.04,311.428
2000000,250000,1,418.269,402.374
2000000,250000,1,333.677,318.636
2000000,250000,1,322.907,306.386
2000000,250000,1,326.923,307.16
2000000,250000,1,333.281,320.849
2000000,250000,1,315.257,310.091
2000000,250000,1,349.336,338.015
2000000,250000,1,333.5,327.19
2000000,250000,1,369.026,349.521
2000000,250000,1,316.547,299.5
2000000,250000,1,315.829,302.314
2000000,250000,1,315.573,306.936
2000000,250000,1,348.697,332.91
2000000,250000,1,533.497,518.138
2000000,250000,1,501.929,481.811
2000000,250000,1,480.677,475.536
2000000,250000,1,500.575,483.945
2000000,250000,1,316.145,309.388
2000000,250000,1,334.279,325.561
2000000,250000,1,317.954,304.806
2000000,250000,1,314.923,300.403
2000000,250000,1,318.993,301.77
2000000,250000,1,313.272,309.453
2000000,250000,1,300.319,295.719
2000000,250000,1,316.091,309.333
2000000,250000,1,352.046,336.921
2000000,250000,1,333.211,317.677
2000000,250000,1,317.306,298.129
2000000,250000,1,315.593,303.496
2000000,250000,1,297.427,296.34
2000000,250000,1,302.099,292.803
2000000,250000,1,314.546,301.628
2000000,250000,1,300.221,296.529
2000000,250000,1,300.772,295.102
2000000,250000,1,319.045,303.309
2000000,250000,1,312.584,297.308
2000000,250000,1,299.774,295.748
2000000,250000,1,300.79,294.629
2000000,250000,1,316.259,299.32
2000000,250000,1,299.114,295.954
2000000,250000,1,300.74,294.671
2000000,250000,1,316.402,301.012
2000000,250000,1,298.687,295.661
2000000,250000,1,301.038,293.738
2000000,250000,1,317.063,305.119
2000000,250000,1,298.786,294.824
2000000,250000,1,316.991,312.888
2000000,250000,1,368.892,348.868
2000000,250000,1,314.261,307.081
2000000,250000,1,299.359,295.664
2000000,250000,1,316.843,300.531
2000000,250000,1,316.053,311.858
2000000,250000,1,319.69,303.173
2000000,250000,1,346.843,340.755
2000000,250000,1,316.228,314.164
2000000,250000,1,299.839,297.83
2000000,250000,1,320.084,300.224
2000000,250000,1,329.609,326.935
2000000,250000,1,318.288,302.472
2000000,250000,1,317.4,298.943
2000000,250000,1,314.754,309.292
2000000,250000,1,317.467,304.171
2000000,250000,1,381.758,370.228
2000000,250000,1,516.307,500.253
2000000,250000,1,453.41,435.136
2000000,250000,1,497.158,485.841
2000000,250000,1,382.672,373.946
2000000,250000,1,336.96,334.062
2000000,250000,1,361.681,360.584
2000000,250000,1,319.956,318.732
2000000,250000,1,325.486,324.321
2000000,250000,1,323.618,309.588
2000000,250000,1,305.815,305.059
2000000,250000,1,311.443,310.459
2000000,250000,1,306.503,299.557
2000000,250000,1,367.26,349.822
2000000,250000,1,313.277,305.112
2000000,250000,1,334.003,320.556
2000000,250000,1,314.641,303.01
2000000,250000,1,298.702,295.46
2000000,250000,1,316.835,303.933
2000000,250000,1,315.799,300.229
2000000,250000,1,352.716,347.176
2000000,250000,1,363.584,353.12
2000000,250000,1,318.671,302.8
2000000,250000,1,315.541,300.306
2000000,250000,1,334.865,316.483
2000000,250000,1,314.614,303.77
2000000,250000,1,317.677,301.325
2000000,250000,1,533.474,525.486
2000000,250000,1,481.66,477.202
2000000,250000,1,485.581,468.476
2000000,250000,1,481.379,474.761
2000000,250000,1,368.996,350.193
2000000,250000,1,314.089,307.257
2000000,250000,1,298.97,296.448
2000000,250000,1,301.26,293.37
2000000,250000,1,315.636,308.199
2000000,250000,1,299.316,297.145
2000000,250000,1,318.716,302.163
2000000,250000,1,315.28,303.567
2000000,250000,1,331.773,327.383
2000000,250000,1,335.892,320.436
2000000,250000,1,314.622,313.66
2000000,250000,1,313.466,312.149
2000000,250000,1,326.143,325.374
2000000,250000,1,310.322,299.545
2000000,250000,1,298.484,296.762
2000000,250000,1,335.491,322.068
2000000,250000,1,417.191,398.591
2000000,250000,1,329.524,328.715
2000000,250000,1,297.105,296.262
2000000,250000,1,294.463,293.678
2000000,250000,1,293.455,292.61
2000000,250000,1,292.801,291.97
2000000,250000,1,292.785,292.176
2000000,250000,1,297.256,296.422
2000000,250000,1,293.844,293.467
2000000,250000,1,298.183,297.844
2000000,250000,1,293.02,292.21
2000000,250000,1,294.282,293.425
2000000,250000,1,326.544,325.667
2000000,250000,1,298.015,297.122
2000000,250000,1,293.771,292.937
2000000,250000,1,295.253,294.869
2000000,250000,1,295.41,295.027
2000000,250000,1,295.98,295.13
2000000,250000,1,292.296,291.626
2000000,250000,1,294.916,294.115
2000000,250000,1,299.11,298.438
2000000,250000,1,291.474,290.723
2000000,250000,1,293.593,293.206
2000000,250000,1,299.942,299.121
2000000,250000,1,297.887,297.068
2000000,250000,1,305.051,304.192
2000000,250000,1,312.987,311.498
2000000,250000,1,312.576,311.771
2000000,250000,1,367.503,354.224
2000000,250000,1,334.171,322.178
2000000,250000,1,331.981,320.035
2000000,250000,1,464.256,457.831
2000000,250000,1,600.1,595.529
2000000,250000,1,381.72,380.426
2000000,250000,1,395.67,394.771
2000000,250000,1,337.206,336.078
2000000,250000,1,334.506,333.522
2000000,250000,1,314.409,313.429
2000000,250000,1,33.598,14.7122
2000000,250000,1,77.2241,62.9686
2000000,250000,1,82.712,65.5472
2000000,250000,1,69.259,63.6899
2000000,250000,1,70.8454,65.3517
2000000,250000,1,59.9343,54.1514
2000000,250000,1,59.6648,54.1379
2000000,250000,1,59.1345,53.349
2000000,250000,1,59.4356,53.5822
2000000,250000,1,59.5211,53.7239
2000000,250000,1,59.0994,53.7307
2000000,250000,1,59.7052,53.9693
2000000,250000,1,59.2882,53.7469
2000000,250000,1,59.6013,53.8836
2000000,250000,1,59.356,54.0641
2000000,250000,1,61.1329,55.5491
2000000,250000,1,59.4945,53.7599
2000000,250000,1,59.6903,54.1742
2000000,250000,1,58.6901,53.3337
2000000,250000,1,58.3616,52.8625
2000000,250000,1,59.9525,54.3207
2000000,250000,1,59.3877,53.8037
2000000,250000,1,59.0208,53.4167
2000000,250000,1,80.0987,54.5671
2000000,250000,1,15.4254,13.5959
2000000,250000,1,70.9107,63.0878
2000000,250000,1,69.1236,63.5656
2000000,250000,1,69.3732,63.9319
2000000,250000,1,76.1919,62.0377
2000000,250000,1,83.1604,60.063
2000000,250000,1,82.9878,70.6096
2000000,250000,1,83.7938,60.1323
2000000,250000,1,66.4118,58.1336
2000000,250000,1,65.5006,56.7984
2000000,250000,1,84.0739,61.3098
2000000,250000,1,186.44,73.4874
2000000,250000,1,41.9331,28.3333
2000000,250000,1,84.9674,74.3042
2000000,250000,1,66.7053,58.935
2000000,250000,1,66.3136,58.268
2000000,250000,1,66.3306,58.254
2000000,250000,1,66.4323,56.8483
2000000,250000,1,67.4422,58.6656
2000000,250000,1,84.9375,59.3401
2000000,250000,1,80.8801,62.2646
2000000,250000,1,83.4733,63.3045
2000000,250000,1,68.2551,53.774
2000000,250000,1,64.4139,53.2044
2000000,250000,1,86.6081,64.2354
2000000,250000,1,80.812,58.1214
2000000,250000,1,66.0494,56.0897
2000000,250000,1,66.0489,54.221
2000000,250000,1,100.941,82.4921
2000000,250000,1,85.0387,58.5698
2000000,250000,1,80.6111,62.7927
2000000,250000,1,67.3528,55.8731
2000000,250000,1,66.172,54.0661
2000000,250000,1,67.8636,52.6896
2000000,250000,1,65.7338,53.505
2000000,250000,1,67.0991,53.4291
2000000,250000,1,66.1587,53.8805
2000000,250000,1,65.6107,55.7771
2000000,250000,1,66.4664,54.7853
2000000,250000,1,67.1328,55.6119
2000000,250000,1,66.7329,55.6382
2000000,250000,1,65.7464,55.6903
2000000,250000,1,67.0895,56.5078
2000000,250000,1,65.2211,58.9989
2000000,250000,1,66.9441,57.4833
2000000,250000,1,67.2762,55.6606
2000000,250000,1,65.5969,57.8579
2000000,250000,1,67.392,56.5041
2000000,250000,1,67.8129,55.9711
2000000,250000,1,64.2153,55.4961
2000000,250000,1,68.5085,54.5975
2000000,250000,1,66.0314,52.7012
2000000,250000,1,66.3258,53.7513
2000000,250000,1,66.5052,53.1911
2000000,250000,1,66.5909,56.2083
2000000,250000,1,66.3427,55.1371
2000000,250000,1,67.6751,56.2566
2000000,250000,1,83.2489,58.3723
2000000,250000,1,65.8859,56.3575
2000000,250000,1,118.822,96.2963
2000000,250000,1,84.2437,58.4991
2000000,250000,1,82.9122,57.1806
2000000,250000,1,81.7788,56.0554
2000000,250000,1,81.6541,60.3206
2000000,250000,1,67.1509,56.1809
2000000,250000,1,66.0563,53.3406
2000000,250000,1,67.4604,52.2353
2000000,250000,1,76.0849,56.021
2000000,250000,1,18.6573,14.0232
2000000,250000,1,68.8124,56.6069
2000000,250000,1,66.7353,56.0726
2000000,250000,1,67.2262,53.1373
2000000,250000,1,66.5679,53.0676
2000000,250000,1,66.807,53.5886
2000000,250000,1,66.5081,52.8685
2000000,250000,1,65.813,54.273
2000000,250000,1,66.0718,56.8741
2000000,250000,1,84.177,62.4674
2000000,250000,1,64.8291,53.0409
2000000,250000,1,68.0376,53.9189
2000000,250000,1,85.0586,61.7518
2000000,250000,1,81.4182,59.3937
2000000,250000,1,65.1149,57.6122
2000000,250000,1,68.5418,56.2246
2000000,250000,1,82.9846,61.0605
2000000,250000,1,48.5633,39.6001
2000000,250000,1,67.4096,54.9882
2000000,250000,1,65.6788,54.8828
2000000,250000,1,67.6457,55.6718
2000000,250000,1,65.6226,54.3779
2000000,250000,1,86.6122,63.3449
2000000,250000,1,81.0847,63.697
2000000,250000,1,82.9481,64.111
2000000,250000,1,84.1021,62.2963
2000000,250000,1,84.5262,60.5766
2000000,250000,1,63.1164,55.8388
2000000,250000,1,66.7034,56.4805
2000000,250000,1,77.1636,57.3838
2000000,250000,1,73.4374,55.4809
2000000,250000,1,66.7711,54.8263
2000000,250000,1,65.9817,55.9337
2000000,250000,1,65.7472,54.7869
2000000,250000,1,65.8229,55.7468
2000000,250000,1,67.3691,54.5698
2000000,250000,1,66.3009,54.5088
2000000,250000,1,66.605,52.7833
2000000,250000,1,66.7151,54.901
2000000,250000,1,103.547,56.1372
2000000,250000,1,45.3806,28.3459
2000000,250000,1,66.6669,57.71
2000000,250000,1,66.9041,57.7039
2000000,250000,1,65.786,57.6065
2000000,250000,1,66.6051,55.2544
2000000,250000,1,68.1361,51.961
2000000,250000,1,66.2764,52.222
2000000,250000,1,64.7497,52.0996
2000000,250000,1,67.5944,52.385
2000000,250000,1,66.0939,52.0124
2000000,250000,1,66.7404,52.6353
2000000,250000,1,85.6502,59.6917
2000000,250000,1,101.472,80.952
2000000,250000,1,170.777,98.499
2000000,250000,1,73.3371,63.5544
2000000,250000,1,168.075,139.205
2000000,250000,1,132.415,85.2557
2000000,250000,1,26.1695,20.332
2000000,250000,1,137.219,109.32
2000000,250000,1,330.029,316.417
2000000,250000,1,150.791,70.9293
2000000,250000,1,83.7243,58.5592
2000000,250000,1,80.6439,59.1323
2000000,250000,1,251.985,222.064
2000000,250000,1,114.194,99.8416
2000000,250000,1,135.92,111.381
2000000,250000,1,82.7053,62.6162
2000000,250000,1,63.2331,55.9475
2000000,250000,1,67.2105,53.7035
2000000,250000,1,67.8082,54.1832
2000000,250000,1,66.0897,52.3461
2000000,250000,1,66.8773,53.5975
2000000,250000,1,76.1858,52.617
2000000,250000,1,76.139,52.5573
2000000,250000,1,82.6238,53.6729
2000000,250000,1,79.9771,69.2531
2000000,250000,1,65.5975,59.7414
2000000,250000,1,66.7763,60.2604
2000000,250000,1,86.4884,61.5107
2000000,250000,1,83.2258,62.5667
2000000,250000,1,63.8235,55.602
2000000,250000,1,86.3132,60.2152
2000000,250000,1,83.0043,60.9132
2000000,250000,1,63.7626,55.8056
2000000,250000,1,71.4,52.5816
2000000,250000,1,81.9703,58.4167
2000000,250000,1,62.7949,54.1734
2000000,250000,1,75.6861,53.3666
2000000,250000,1,43.7839,22.2299
2000000,250000,1,81.5325,66.7992
2000000,250000,1,64.9465,57.0206
2000000,250000,1,67.766,56.2656
2000000,250000,1,86.6883,60.6959
2000000,250000,1,61.8401,55.1663
2000000,250000,1,68.9785,53.3443
2000000,250000,1,81.7321,73.2394
2000000,250000,1,115.402,108.043
2000000,250000,1,67.0154,58.4721
2000000,250000,1,66.5855,57.7332
2000000,250000,1,86.1213,64.2535
2000000,250000,1,83.8753,59.5676
2000000,250000,1,79.7755,71.4843
2000000,250000,1,86.8003,65.3989
2000000,250000,1,62.4932,54.2207
2000000,250000,1,68.8942,53.1638
2000000,250000,1,85.4158,59.1837
2000000,250000,1,61.9246,54.0959
2000000,250000,1,68.4963,52.9962
2000000,250000,1,81.6174,73.3036
2000000,250000,1,85.1168,66.4392
2000000,250000,1,65.0228,57.1484
2000000,250000,1,66.9246,54.5995
2000000,250000,1,65.9598,57.3538
2000000,250000,1,68.6469,53.4518
2000000,250000,1,65.9015,54.3681
2000000,250000,1,98.6648,91.498
2000000,250000,1,67.2663,54.8327
2000000,250000,1,66.5427,54.2174
2000000,250000,1,66.9854,54.3236
2000000,250000,1,65.2206,58.0629
2000000,250000,1,68.8848,53.6976
2000000,250000,1,64.1393,53.0921
2000000,250000,1,84.1085,71.6673
2000000,250000,1,66.6407,54.8314
2000000,250000,1,67.251,52.7404
2000000,250000,1,66.2544,52.9438
2000000,250000,1,85.2012,66.2515
2000000,250000,1,62.871,57.0527
2000000,250000,1,69.6885,52.2256
2000000,250000,1,82.3513,67.4795
2000000,250000,1,64.7493,56.3707
2000000,250000,1,68.0612,52.5279
2000000,250000,1,66.3017,53.0358
2000000,250000,1,86.1531,59.9856
2000000,250000,1,62.3239,53.8149
2000000,250000,1,68.8668,52.9705
2000000,250000,1,84.1141,74.1006
2000000,250000,1,81.8169,61.2703
2000000,250000,1,64.3029,57.5709
2000000,250000,1,67.8393,55.0454
2000000,250000,1,66.5529,56.993
2000000,250000,1,67.2973,53.7009
2000000,250000,1,81.2713,53.8232
2000000,250000,1,66.7076,59.8068
2000000,250000,1,85.719,62.359
2000000,250000,1,84.7015,58.504
2000000,250000,1,82.4659,64.101
2000000,250000,1,64.355,54.7565
2000000,250000,1,67.4891,53.4448
2000000,250000,1,86.0392,59.5934
2000000,250000,1,92.8686,61.4116
2000000,250000,1,87.6786,68.3897
2000000,250000,1,83.8806,62.1964
2000000,250000,1,98.552,81.9045
2000000,250000,1,82.3434,66.5664
2000000,250000,1,106.718,75.5707
2000000,250000,1,77.5024,59.7901
2000000,250000,1,65.4822,56.4824
2000000,250000,1,65.6479,58.6843
2000000,250000,1,85.4472,64.9911
2000000,250000,1,64.5548,56.2831
2000000,250000,1,68.0949,59.6175
2000000,250000,1,83.3559,71.5628
2000000,250000,1,64.7537,56.8949
2000000,250000,1,68.4465,53.4389
2000000,250000,1,64.671,58.3931
2000000,250000,1,66.809,58.1332
2000000,250000,1,68.1813,54.2625
2000000,250000,1,77.8512,57.3448
2000000,250000,1,18.708,15.0566
2000000,250000,1,87.2111,65.9846
